instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry
XAUUSD,2016-08-30 00:00:00+00:00,2016-10-30 00:00:00+00:00,-1,1311.979,0.0252366844286379,52,1.8693039402372178,0.004275211866654362
XAUUSD,2016-11-11 00:00:00+00:00,2017-01-04 00:00:00+00:00,-1,1225.782,0.04875581465546057,44,2.0401196242570716,0.008531771548490226
XAUUSD,2017-01-23 00:00:00+00:00,2017-03-06 00:00:00+00:00,1,1217.569,0.006733909946787535,36,1.8018288378257914,0.005870885437817126
XAUUSD,2017-04-05 00:00:00+00:00,2017-05-03 00:00:00+00:00,1,1258.4279999999999,-0.0162321563093001,23,1.4327093011861474,0.005077584887262576
XAUUSD,2017-07-07 00:00:00+00:00,2017-07-21 00:00:00+00:00,-1,1212.051,-0.03532029592814167,12,2.3060806137041565,0.005497282996741884
XAUUSD,2017-08-10 00:00:00+00:00,2017-09-20 00:00:00+00:00,1,1286.7920000000001,0.009293654296886987,35,2.22093848392845,0.005341173635071818
XAUUSD,2017-10-26 00:00:00+00:00,2017-11-17 00:00:00+00:00,-1,1266.8909999999998,-0.02161196188148775,19,1.421325252888478,0.005511976466004026
XAUUSD,2017-12-05 00:00:00+00:00,2017-12-26 00:00:00+00:00,-1,1265.998,-0.012845991857806893,17,1.7882980566606432,0.005502897061312962
XAUUSD,2017-12-29 00:00:00+00:00,2018-02-06 00:00:00+00:00,1,1302.8220000000001,0.017137414013579568,32,1.9021240178413712,0.004928619446765162
XAUUSD,2018-03-16 00:00:00+00:00,2018-03-23 00:00:00+00:00,-1,1313.882,-0.02534398066188589,6,1.4826241194598937,0.005312488664494338
XAUUSD,2018-05-01 00:00:00+00:00,2018-09-20 00:00:00+00:00,-1,1305.322,0.07489569623433912,122,2.1224730658863544,0.005423543493479192
XAUUSD,2018-10-11 00:00:00+00:00,2018-11-09 00:00:00+00:00,1,1221.438,-0.00982694168676606,25,2.8127212539694284,0.00773257764927518
XAUUSD,2018-12-04 00:00:00+00:00,2019-01-21 00:00:00+00:00,1,1238.885,0.03271490089879202,41,1.5616651044350238,0.004109427293733909
XAUUSD,2019-01-25 00:00:00+00:00,2019-03-01 00:00:00+00:00,1,1303.135,-0.00788866848024165,30,1.5785449265928002,0.005505867137580873
XAUUSD,2019-04-16 00:00:00+00:00,2019-05-12 00:00:00+00:00,-1,1276.365,-0.008586885412871474,21,1.7497181334133989,0.005439285622037365
XAUUSD,2019-06-02 00:00:00+00:00,2019-09-10 00:00:00+00:00,1,1309.565,0.1352815629617466,86,2.508913589192022,0.00529052712548175
XAUUSD,2019-11-07 00:00:00+00:00,2019-12-03 00:00:00+00:00,-1,1468.4249999999997,-0.005679554624853386,22,2.3919723375002575,0.006585503840897387
XAUUSD,2019-12-30 00:00:00+00:00,2020-03-12 00:00:00+00:00,1,1515.0249999999999,0.040522763650764924,63,2.33744907201568,0.0036307690825647617
XAUUSD,2020-03-13 00:00:00+00:00,2020-04-06 00:00:00+00:00,-1,1529.1479999999997,-0.08635658549728344,20,1.6605006352674967,0.01891566628011172
XAUUSD,2020-04-13 00:00:00+00:00,2020-06-05 00:00:00+00:00,1,1717.2079999999999,-0.01901342178699373,46,1.885728354759257,0.01765928731975074
XAUUSD,2020-06-23 00:00:00+00:00,2020-09-21 00:00:00+00:00,1,1768.7450000000003,0.08371642039977478,77,2.3798261691093647,0.008036786598082796
XAUUSD,2020-11-23 00:00:00+00:00,2020-12-17 00:00:00+00:00,-1,1835.2649999999999,-0.02641580371227067,21,2.536258471311025,0.013155512326372076
XAUUSD,2021-02-16 00:00:00+00:00,2021-04-08 00:00:00+00:00,-1,1788.0650000000003,0.01890870857603063,43,1.9804359759472623,0.007633186229119359
XAUUSD,2021-05-06 00:00:00+00:00,2021-06-14 00:00:00+00:00,1,1814.838,0.028498411428457975,33,2.419121700603415,0.007265597464286849
XAUUSD,2021-06-18 00:00:00+00:00,2021-07-14 00:00:00+00:00,-1,1762.9979999999998,-0.035995503114580975,22,1.6584123298631852,0.009032498352218022
XAUUSD,2021-08-08 00:00:00+00:00,2021-08-27 00:00:00+00:00,-1,1718.7749999999999,-0.05677473782199532,17,2.8346767353081948,0.008407933229682944
XAUUSD,2021-11-09 00:00:00+00:00,2021-11-29 00:00:00+00:00,1,1830.0130000000001,-0.023785623380817564,17,2.3386990762664017,0.0058435841800106355
XAUUSD,2022-01-25 00:00:00+00:00,2022-01-28 00:00:00+00:00,1,1849.5979999999995,-0.03177447207447219,3,2.2273185777503377,0.006030909496866879
XAUUSD,2022-02-11 00:00:00+00:00,2022-03-29 00:00:00+00:00,1,1858.0979999999997,0.031198569720219557,39,2.6263323195208548,0.006725645281829635
XAUUSD,2022-04-27 00:00:00+00:00,2022-06-02 00:00:00+00:00,-1,1885.3129999999996,0.008165752848465897,31,2.027553578476824,0.007355889826028919
XAUUSD,2022-06-30 00:00:00+00:00,2022-07-29 00:00:00+00:00,-1,1806.2280000000003,0.022328299638805404,25,1.7499361230471162,0.008932435855465652
XAUUSD,2022-09-15 00:00:00+00:00,2022-10-04 00:00:00+00:00,-1,1662.155,-0.038184766162000595,16,2.4258861922978414,0.00748999441609545
XAUUSD,2022-10-19 00:00:00+00:00,2022-11-04 00:00:00+00:00,-1,1626.818,-0.03351942257830931,14,1.7859007226885055,0.009947190775100234
XAUUSD,2022-11-10 00:00:00+00:00,2023-02-03 00:00:00+00:00,1,1752.278,0.06395674658929684,71,3.076411308844962,0.012748748429662228
XAUUSD,2023-03-17 00:00:00+00:00,2023-05-01 00:00:00+00:00,1,1987.9979999999998,-0.0034522167527330986,37,2.4386592833096885,0.011006836538313195
XAUUSD,2023-05-03 00:00:00+00:00,2023-05-18 00:00:00+00:00,1,2051.9950000000003,-0.045760345419944976,13,1.5198346511120955,0.008624977709226258
XAUUSD,2023-05-25 00:00:00+00:00,2023-07-12 00:00:00+00:00,-1,1940.2649999999999,-0.009081233748998059,41,2.334034369511335,0.008150433720577317
XAUUSD,2023-08-14 00:00:00+00:00,2023-08-30 00:00:00+00:00,-1,1907.305,-0.019420071776669216,14,1.460530952698803,0.004657085471121707
XAUUSD,2023-09-27 00:00:00+00:00,2023-10-13 00:00:00+00:00,-1,1877.305,-0.029634502651407282,14,2.536363453912014,0.004453357492048533
XAUUSD,2023-10-18 00:00:00+00:00,2023-11-10 00:00:00+00:00,1,1950.9450000000004,-0.00666189974602065,20,1.296197359473758,0.0104344706364346
XAUUSD,2023-11-27 00:00:00+00:00,2024-01-17 00:00:00+00:00,1,2015.3150000000003,-0.0030020120924025753,42,1.1955968217373492,0.005850158987358804
XAUUSD,2024-03-01 00:00:00+00:00,2024-04-30 00:00:00+00:00,1,2082.595,0.10010107582127116,50,3.4331471968913347,0.0059299082357640925
XAUUSD,2024-05-15 00:00:00+00:00,2024-06-02 00:00:00+00:00,1,2391.915,-0.027746387308913423,15,1.2685112945143673,0.00903464200137795
XAUUSD,2024-07-16 00:00:00+00:00,2024-11-11 00:00:00+00:00,1,2468.375,0.06290778346077872,101,3.0844063260877363,0.008321614580423057
XAUUSD,2025-01-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,1,2744.258,0.041009263706255024,33,2.7312254880999234,0.006206794113596552
XAUUSD,2025-03-13 00:00:00+00:00,2025-04-07 00:00:00+00:00,1,2986.395,-0.0018483824142487232,21,1.6503501764473627,0.0076122121067375105
XAUUSD,2025-04-10 00:00:00+00:00,2025-05-12 00:00:00+00:00,1,3188.9749999999995,0.014866845930118633,26,2.546609732639876,0.014498529434630012
XAUUSD,2025-06-15 00:00:00+00:00,2025-06-27 00:00:00+00:00,1,3444.215,-0.049671695872644556,11,2.1639145696876536,0.010796375647525558
XAUUSD,2025-08-29 00:00:00+00:00,2025-10-29 00:00:00+00:00,1,3447.005,0.14657942184592135,52,2.74693432998096,0.0064239830566089895
XAUUSD,2025-12-22 00:00:00+00:00,2026-03-18 00:00:00+00:00,1,4460.065,0.08435751496895243,74,2.466265971540393,0.006035158803910258
XAUUSD,2026-03-20 00:00:00+00:00,2026-04-14 00:00:00+00:00,-1,4489.8550000000005,-0.07734770944718707,20,2.951366288251408,0.019304671952408713
XAUUSD,2026-06-05 00:00:00+00:00,2026-06-10 00:00:00+00:00,-1,4326.505,0.029504184093165332,4,2.4981521817881083,0.012257410449060969
